"","YEAR","TPA","BAA","TPA_PERC","BAA_PERC","TPA_SE","BAA_SE","TPA_PERC_SE","BAA_PERC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","id","evalGrp","polyID"
"164",2006,320.510244427359,11.153569377243,100,100,13.385608932904,12.9393163467247,17.9967758342561,17.7462512997968,51,61,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"165",2006,241.017944204081,8.21348489337919,100,100,21.2548878641673,24.8271481091237,34.5932079367964,37.7497376713414,14,14,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"166",2006,413.801182880752,15.4735326697822,100,100,7.54551882914114,7.58063433693337,9.36266734309562,9.48248877976584,139,164,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"167",2006,0,0,NA,NA,NA,NA,NA,NA,0,1,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"168",2006,354.687097077076,18.402258529199,100,100,21.3052540159942,27.1081148354851,35.0909421288752,38.1599132625851,11,11,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28,3,28
"169",2006,267.53682470886,7.84368850712382,100,100,30.7067827773219,41.1973010322876,66.6049025778719,73.9124111432156,4,8,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"170",2006,262.790268796437,8.77666528712887,100,100,36.2412622707014,30.3760122594217,43.7084307682444,38.0855654372466,16,27,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"171",2006,337.607401208301,10.069221747344,100,100,15.1441845493648,13.3532435959436,21.2916066934075,19.2108320039629,48,59,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"172",2006,214.162656161171,14.7699053371598,100,100,1.87015825731477e-06,1.69482323466814e-06,107.372747301891,107.305043033975,1,1,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"173",2006,364.119752311571,12.4217455666383,75.4109549091798,72.8582188512871,5.77127251209592,6.32083092114112,8.30667064286678,8.70594034140775,190,209,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"174",2006,419.037063127845,13.773520612317,72.2918867571777,69.3856040370738,9.89074339372854,10.9673014024978,12.1695982139922,12.2136330054338,109,127,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"175",2006,315.77080602217,10.3087657440973,65.5928017883258,59.922648189792,11.3476823669835,13.1000350109733,16.3102667898907,16.0488666625518,54,62,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"176",2006,0,0,0,0,NA,NA,NA,NA,0,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"177",2006,405.451092662258,13.484641202261,69.0071436816446,64.6037586122289,6.92771213072599,6.51620142596247,8.9573419878144,8.59834860747721,194,211,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"178",2006,571.983412236843,18.2440017635921,75.0574062650113,74.1913286766974,16.606979375866,18.6777300714215,25.1946273794855,25.5438840091321,31,34,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"179",2006,383.241637626221,11.6020404012944,56.4875875642405,46.1312243031835,20.4798159731412,28.3079797152353,39.108598557035,40.5686689961289,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"180",2006,248.430870527756,9.36859993104866,100,100,32.2570716962358,39.0817698610174,47.0775025628009,52.3003877686732,6,7,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"181",2006,491.267088776646,15.4979717207085,84.8729949992048,83.956993303686,21.0587220905857,25.1013385181107,33.6819925140878,33.2633473730255,15,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"182",2006,391.85170312586,13.3441554556107,68.0840969846827,63.1651877066423,4.98748831594285,5.10467485709708,6.83116537610148,6.91975631599795,337,365,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"183",2006,691.155535348436,43.6578139195888,60,76.7336572438162,NA,NA,101.766416320612,101.749413126354,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44,4,44
"184",2006,372.937839772018,13.3641064151083,66.1479151397295,64.2278369241513,5.38873513167249,5.23359332827409,7.39688432432587,7.18501089833548,215,238,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"185",2006,440.083514442477,13.921857873364,69.5097978346072,72.3009386264914,18.2353719657035,15.2979957271047,25.7591201093494,24.9338717732198,21,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"186",2006,409.188017684779,14.644910736315,66.9416036619281,63.6659897040861,10.9942051731814,13.2391702248459,23.1388424436204,23.6664909320988,24,25,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"187",2006,392.633383795695,14.4442947127505,62.9072809890396,64.3465047367103,21.3640554183443,22.2184607500792,29.2928356386227,28.8479453561551,18,21,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49,5,49
"188",2006,710.756668335885,23.5185836184353,72.6366462859636,73.4112625490749,48.3809515921255,24.7215607260589,67.7602363676389,59.2580039098165,3,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"189",2007,524.756974,9.71452899714528,100,100,NA,1.79872335981396e-06,104.020653289079,103.915511515963,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1,1,1
"190",2007,1441.39214747994,35.9440883071037,100,100,15.5245958246148,14.3220785853108,24.3572977705154,23.7112863695626,26,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"191",2007,1204.42821926028,32.694238817957,100,100,6.29670659802432,6.07530153774871,8.44879521877772,8.25823567390592,221,229,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"192",2007,1120.67384952076,20.0551120703624,100,100,32.0630724493358,34.7615055183979,55.1375505319409,56.7366844084317,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4,1,4
"193",2007,1031.09469712224,29.1805587424834,100,100,9.32971372564081,9.38962555931695,14.9156685172434,14.9144795854431,70,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"194",2007,964.142493579414,28.714281674107,100,100,14.2923706561888,14.2542333208439,19.2411983593532,19.1257154391802,57,59,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"195",2007,951.640243734879,25.1610015889819,100,100,7.06358750409104,6.76386351352492,9.5930303810397,9.30578392765192,170,178,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
"196",2007,814.302746487358,25.0527875466671,100,100,13.7727306180096,12.6514479145247,20.5888731604143,19.6557970343673,38,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9,1,9
"197",2007,690.937420826096,17.7660031697606,100,100,12.7821777032888,15.4550883700266,21.1577891096403,22.9414676354154,32,33,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10,2,10
"198",2007,595.569966478294,19.8979972034994,100,100,16.3508888339985,15.1612166465853,24.6739364180648,24.182052754377,27,28,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11,2,11
"199",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12,2,12
"200",2007,1077.8503921336,30.5347579830117,100,100,9.11381503427295,8.10261729605387,11.00733724627,10.2770238357359,105,106,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13,1,13
"201",2007,664.29102752523,19.0366272873074,100,100,16.3741283539448,16.5208515459567,24.80658370291,24.8957912349552,26,28,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14,1,14
"202",2007,432.412291350727,13.3000493736239,100,100,12.0846960261357,11.3167188668521,16.5232991697685,15.6542458971351,66,75,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15,2,15
"203",2007,628.195316867187,17.9299182028971,100,100,12.7046608009982,14.4870927195742,18.2839005785678,19.3775144546604,44,47,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16,1,16
"204",2007,617.300186741095,20.1728138670749,100,100,7.08939992419682,7.33481297146882,10.4448220922756,10.714496235741,122,128,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"205",2007,402.583758036542,14.0433900553695,100,100,7.34861555860127,7.34941177846347,11.3138469272528,11.1818188910713,104,108,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"206",2007,468.565531137624,15.7283951320932,100,100,8.64415142896067,9.98954900938008,12.9799212172297,13.8101561426672,73,86,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"207",2007,442.849520198182,16.455403368031,100,100,8.87916104072817,10.4249698737735,16.5883899819631,17.483103986117,46,52,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"208",2007,246.526934498604,8.49784062465796,100,100,8.74537872280246,9.4695595624245,11.8114291114301,12.2238502372063,115,142,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"209",2007,262.425665690687,9.77348520064941,100,100,14.8776719138236,12.8047726194641,20.7178170753465,18.9878872025736,43,56,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"210",2007,508.789458602789,19.9418408000626,100,100,22.2596153100498,19.3520871715738,45.3198968721498,43.9479971003425,5,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23,2,23
"211",2007,305.660043990052,11.0916674801539,100,100,12.3340716122932,11.7211816405789,17.0811411841288,16.6925393111216,53,64,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"212",2007,246.850656131483,9.11499776740523,100,100,20.5322805019641,20.7629518946068,32.7327053968743,32.2102563618627,17,19,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"213",2007,400.582403211513,15.0286451232556,100,100,6.41801179025319,7.04837419168805,8.90112514233442,9.4732149245349,136,160,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"214",2007,60.1613461647644,2.9311399017807,100,100,24.0454771233367,42.9616760322207,75.6081593332768,85.5095820332383,2,3,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"215",2007,336.758128357101,16.4139366089015,100,100,23.1863350172743,29.8920998227954,39.4726844367007,43.8122230833953,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28,3,28
"216",2007,211.836986705496,7.3770912325784,100,100,37.1099189702742,40.3169552286769,65.2209917518129,66.7901683708324,4,8,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"217",2007,229.877789223784,7.37845461919832,100,100,32.3234587553638,32.9179132342581,38.9260337672301,38.9755981490432,16,27,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"218",2007,314.7828741853,10.2181607502495,100,100,15.3023924492443,12.8461885981395,20.3475534079246,18.4305519556198,47,60,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"219",2007,181.823093523566,12.5395805580204,100,100,19.4592910663944,19.4592910663944,73.5781556434902,73.5317606756085,1,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"220",2007,367.3391782863,12.7096128482007,71.7461363436372,69.422066983431,5.78201882732247,6.28659384777156,8.28421307124128,8.56982191486565,191,210,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"221",2007,394.009440105184,12.0246348930677,66.5933481558153,61.4537012725951,9.24008059213095,8.95705119987607,12.6270849997627,12.330063584997,110,130,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"222",2007,309.147637797242,9.59232484683812,62.5199410649588,54.3897152626471,13.0541192599328,13.379109647102,16.9289350643776,16.6344608875843,49,62,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"223",2007,0,0,0,0,NA,NA,NA,NA,0,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"224",2007,383.419247242124,12.7826989179807,63.3790909517564,58.6304645774649,6.21298822025621,5.94104257153952,8.87401950098204,8.7165699039675,197,215,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"225",2007,491.013884999444,15.1983733736276,63.6100508468915,59.4671818826367,15.5249796140579,18.054431591444,24.0957529624682,24.5505311189927,32,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"226",2007,415.944326483229,14.5297799823093,54.6507821188949,49.031379850513,21.793712969384,27.8756641330419,38.9498279577689,39.2379318451861,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"227",2007,238.112928485178,10.2371020760598,100,100,24.4777886495807,23.8121142666909,37.3353484575756,36.8198725545377,11,12,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"228",2007,447.110401273028,13.5444744730437,79.0030048107589,76.5252744466251,24.1942082320197,29.4472486790115,34.2763338816225,34.2674883909747,13,16,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"229",2007,402.616311143486,13.7889552910834,66.3762849670819,62.02917527279,5.03193461331456,5.06904232258645,6.7158427708032,6.76418922230212,341,368,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"230",2007,691.008866635638,43.648549383542,60,76.7336572438163,NA,0,102.153973626933,102.136902056279,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44,4,44
"231",2007,374.39358364431,13.619879519958,64.932318262905,62.6834876400872,5.43360328477299,5.27137141395618,7.49861429358355,7.1710455213495,210,234,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"232",2007,440.126538734191,13.6882192668372,73.8291007468956,75.6890698013507,18.2758447945477,14.9669961007621,26.0494751847284,24.8464565239015,21,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"233",2007,375.971996419966,13.0019519822752,67.5117645670715,63.2484725659081,12.0974919147811,14.7585908210851,23.3376644851376,24.4175219070653,25,26,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"234",2007,387.761988193377,14.7827921531375,66.3246921799448,70.1254778072537,21.7029263604554,21.6971018483655,30.3597441483932,30.0667034516997,18,21,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49,5,49
"235",2007,711.60073630854,23.5556893748172,72.5711667770406,73.2750703845496,48.3356073916517,24.7411620685191,67.6915529332672,59.2245141439917,3,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"236",2008,449.791692,9.6286682610594,100,100,1.74122769993917e-06,2.54185512756833e-06,104.186151105459,104.080215335006,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1,1,1
"237",2008,1551.07198387415,37.4912450849068,100,100,17.5369585349131,15.7870879365525,25.8041146020459,24.7966196654551,26,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"238",2008,1255.40362838033,34.0701241950031,100,100,6.43955895083664,6.0365047010448,8.5583888042788,8.23935433880951,224,230,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"239",2008,1125.81658984972,20.1715209499195,100,100,32.1467476373287,34.8218132878223,55.4202176247163,56.9997673521548,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4,1,4
"240",2008,1048.0264837786,30.1727095495456,100,100,9.9194055332672,9.52414104155605,15.2796081429486,14.9927348761714,70,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"241",2008,1042.70848931211,30.4126500114677,100,100,14.136174650196,13.5742060732802,18.9918657919212,18.506514003634,57,59,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"242",2008,978.171929806928,26.5998502750253,100,100,7.25969579308512,6.8800662763923,9.65363606177054,9.33089420722626,166,176,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
