"","YEAR","DIA_GROW","BA_GROW","NETVOL_GROW","BIO_GROW","BA_GROW_AC","NETVOL_GROW_AC","BIO_GROW_AC","DIA_GROW_SE","BA_GROW_SE","NETVOL_GROW_SE","BIO_GROW_SE","BA_GROW_AC_SE","NETVOL_GROW_AC_SE","BIO_GROW_AC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"151",2009,0.00250939525068235,0.000456617457854079,0.0119785913489175,0.000363239546263866,1.04331718857452,27.369672434271,0.829959642734925,90.7414887642326,34.1047058797242,29.8738211013202,25.4606242095967,32.6603621002355,28.5456952076037,23.4657351654697,31,31,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"152",2009,0.00658662148881776,0.000715651424086687,0.0188918449185876,0.000495916462169185,1.66201222766755,43.8739813841108,1.15170486117411,23.5664243070806,15.6273981678813,15.2317182987069,16.5726189277487,16.480934050965,16.3338737101378,17.0221443359114,23,23,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"153",2009,0.00421089422005934,0.000669759757857921,0.0168359726302558,0.000489281527170367,1.34712699535543,33.8631769932256,0.984120568378123,46.9242855590832,15.7708419714037,17.7557020355845,14.9207856072071,14.9973837055064,15.9685600138046,13.2791835348801,55,55,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"154",2009,0.000761430074292291,0.000642357423173887,0.0173727863799811,0.000531457675378001,1.26170659732476,34.1233064315383,1.04387935911155,517.210938674429,32.1341847268783,29.1016448935618,26.4924523317387,31.2622989461162,27.1609060560348,23.976591002848,21,21,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"155",2009,0.00834680496829919,0.00053891560083225,0.0136295698841002,0.000341591634335722,1.1390451935346,28.8072864145208,0.721983755231544,62.0929308685307,57.0958757675508,50.5656592658326,47.6285068909886,47.6373782068491,38.203078052406,34.8150657214461,3,3,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"156",2009,0.0034816295414039,0.00051015740702818,0.0141302908880377,0.000353365899659109,1.25539847687873,34.7719065024102,0.86956497367571,44.0914159033287,16.8609466175842,17.0483132005719,14.4039179809589,18.1606406880308,18.3733283558097,15.3650303550845,43,43,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"157",2009,0.00328199372867551,0.000535808703041441,0.0105545472375048,0.000399688237101913,1.17605380817903,23.1663192512813,0.877281146535825,127.349444267319,69.8263347748711,59.8925981798797,41.591426172405,84.8082353445423,74.3759603010008,56.104440975883,5,5,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"158",2009,0.00695666014455782,0.000613472322467641,0.0127728086819312,0.00040179232772124,1.40717337588801,29.2980720633453,0.921625060330609,19.7746175018968,13.679998921738,16.7224650708128,13.3719402100063,14.0103182244038,16.9160128229794,13.6386696014274,148,148,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"159",2009,0.00645953591211496,0.000515960426822415,0.0123767168608197,0.000366110480016806,1.29065523330859,30.9598828847654,0.91581133443291,46.5370431261862,26.3823288793549,22.3309551601503,23.1563462619543,23.8280704463607,19.205522318704,19.5044367202288,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"160",2009,0.00670182483404611,0.00148557374745669,0.0447479806905855,0.00127401268840512,2.97796653272308,89.7013622727522,2.55387331314268,21.3444736430967,5.84493212856588,9.03646330330284,7.73574530802094,5.82248042440525,14.1072780526971,9.42142451132374,8,8,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"161",2009,0.0130100077776326,0.0014071626527451,0.03092099237588,0.000984233058680945,2.54888974888523,56.0093037848095,1.78280851107853,19.9533323464031,12.8661563277437,15.8875742900667,14.3834919980137,14.5053356520523,18.6079208873096,15.0814417795175,23,23,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"162",2009,0.00687551585619681,0.000832179554935706,0.0184597895102088,0.000610513817556476,1.62652486709701,36.0803224516263,1.19327121181036,44.421505616127,20.365701955797,22.4274026877756,16.3632277391001,18.7987476628004,21.8762646459237,15.7337006669516,46,46,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"163",2009,0.00859012623786905,0.000803141441825446,0.0226025572203724,0.000509658481031362,1.60866554003617,45.2721687906765,1.0208289510735,16.9713496257101,12.6895128198972,11.740791458328,12.5947787904225,13.0870072699257,11.987216358262,12.8290405540659,182,182,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"164",2009,0.0127672570589442,0.000963707907875306,0.0261560436071344,0.000651164807356185,1.92441871749419,52.2307428234538,1.30030451468691,16.9297140406442,12.2237244853904,11.0595140035643,10.6209521390516,11.1418324289376,11.1265446431366,10.4460394721643,108,110,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"165",2009,0.013392504218494,0.00117115913770786,0.0337786644741842,0.000710411676181616,2.19372549869235,63.2716043302353,1.33068868135078,38.5902821655795,17.5579723168208,16.2418600755207,17.5847165209886,19.7289764575544,17.1183273655533,17.7755099546294,53,53,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"166",2009,0.0124188269526589,0.00185178956728457,0.0295997588173444,0.000734166717634191,3.52364723458428,56.3234128454671,1.39699702926234,21.3922222659014,2.77223103603782,0.244126242264463,0.236855912579938,18.1589794900158,20.6870842838118,20.6943546134674,2,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"167",2009,0.00906236283091037,0.000821336190209975,0.022016891911889,0.000522544586944521,1.74737837066226,46.8405522301513,1.11170446379584,11.3504613420278,8.0979448197114,9.27953916757064,10.009249518353,8.56192478042466,9.82746722868371,10.6292072959038,184,184,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"168",2009,0.0136824055652469,0.00112575411011847,0.0331477141640408,0.000736337695187825,2.43042703176075,71.5636743594794,1.58970331336438,25.6476018730554,15.1461542773586,14.6034020586371,14.1706322577389,16.2635605655931,16.3117643629633,15.8627682390777,32,32,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"169",2009,0.00709351973633954,0.000544112089713826,0.0210494670587335,0.000525656836839638,1.37932272199043,53.3603438496847,1.3325387043024,23.6629513545462,41.4144692879484,40.9183669464511,34.0346729184223,42.6862262987464,39.7320062727988,32.3159049956598,7,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"170",2009,0.000215898556344137,0.000455515748246349,0.0199387060300462,0.000499637351971203,0.934850293783048,40.9200016939083,1.02540060815341,2305.1852866835,53.8352585433309,17.8115616888673,23.4332407108516,62.922670026099,24.1808948850065,32.0486592607446,3,3,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"171",2009,0.0109322912545731,0.00130666073763136,0.0431513134496722,0.000882458588114043,2.50081659167995,82.587252773311,1.68893655029885,36.5107515798313,13.5613268225716,16.8998883084332,18.111193254924,15.5196470641215,19.0094450188373,20.3644482124384,15,15,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"172",2009,0.00905391067243939,0.000823589960208165,0.0236983994369425,0.000521435926305677,1.862818671356,53.6016987643109,1.1793982762885,10.7034873182263,6.65995413076865,8.48135807478757,9.00397740523156,6.58102381734093,8.46472535939343,8.90907441194846,347,347,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"173",2009,0.0094279087684744,0.000769552615502387,0.0052217314491764,7.9785385894762e-05,1.56076440391946,10.5904293072681,0.161816343351945,NA,0,0,0,NA,2.001685243499e-06,0,1,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"174",2009,0.00569784260406875,0.000595850593423203,0.0220080171747856,0.000499038854959541,1.28960751674289,47.6322499137836,1.08007655879852,25.0073891407957,18.6753336981475,17.1058593952448,14.7184554974354,18.7974895661203,17.139120875087,14.790832820489,209,209,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"175",2009,0.00575685319720253,0.000565873706217468,0.0171249631851731,0.000408035771890161,1.07858178989743,32.6409819739765,0.777735293850778,38.6115283327107,28.1420330733439,37.0664358796593,36.4288186979253,29.4744976909336,37.9635493640777,37.1572545748451,22,23,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"176",2009,0.00371107043363316,0.000447840523638233,0.0107491800017917,0.000310285322575263,1.08891073263699,26.1363071298416,0.754449407988075,80.3695437135688,46.1672805008216,57.971233917885,43.8112524272035,46.7260298953657,58.0299891767283,43.895530354996,23,23,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"177",2009,0.00435855264702845,0.000587471155227637,0.0195873728352652,0.000494508910322439,1.20387252161579,40.1393323181665,1.01337007533701,110.140383870133,45.4534591343581,37.7806164348992,32.9948443352331,44.0503629497714,36.5937981793259,31.8662151824163,21,21,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"178",2009,-0.000351819515329945,0.000590101722156116,0.0238140489718203,0.000488133688972739,1.47178917239863,59.3952840870092,1.21746785535225,-2369.09106071885,65.8303658730015,33.029709667796,33.739846565275,51.9322526561028,23.3037216703526,26.0649459813984,4,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"179",2010,0.0010731611777865,0.000373668193131126,0.0102181173091731,0.00024574221643174,1.35330952353593,37.00683044826,0.89000157879426,0,0,NA,1.81343877944433e-06,NA,1.85522354615596e-06,0,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"180",2010,0.0195719806119889,0.000887631057282133,0.0158662286860819,0.000317802196045897,1.9886794478352,35.5472497765875,0.712015077174668,24.5268520084228,18.7471563364122,17.712349504156,14.8205985029217,18.4531590490298,18.5674132714319,15.2795005760835,25,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"181",2010,0.0097277592385285,0.00051736454351667,0.00881659696619155,0.000194861357064727,1.23638157118754,21.0696271056619,0.465673563893274,14.5905159584718,11.1153729986822,12.763510553621,11.4420952482663,11.12143279845,12.8714942157696,11.4458598551381,223,228,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"182",2010,0.0181979616595117,0.000997323786466324,0.0170441248395654,0.000317838991787635,2.04317113036839,34.9175105288344,0.651142047285181,10.6623682713232,4.44863077975393,7.95263073349372,9.04416987586396,29.3004654227947,26.3858575885618,24.0935651832675,5,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"183",2010,0.0083104563292933,0.000504132190470779,0.00948556673396565,0.000225087549430796,1.32544359365995,24.9390614156734,0.591790915249954,27.4486858481673,18.1906821834257,17.2563086027308,16.2844880691152,17.5369003836885,16.7807181485147,15.5921457874475,71,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"184",2010,0.0104072740229055,0.000563174042665988,0.0102994348179397,0.000221550000132063,1.34617830271023,24.6191667791616,0.529580166250875,19.9967829453917,15.8440492094999,20.2431844573796,20.597468839027,16.9904791247085,21.6560710215473,21.9240470279604,57,58,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"185",2010,0.00485527348319193,0.000366216196054254,0.00653946162057703,0.000165123679136744,0.940059942970253,16.7864938370587,0.423864804628492,23.6701777054731,15.6740837260406,20.5123727189679,19.1205065672947,15.2145677963138,20.2782580437094,18.5655803855425,145,146,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"186",2010,0.00874449710201411,0.000652751037750826,0.0141685986502469,0.000328861272806058,1.56517162387375,33.9735784010928,0.788546172458989,19.744430343797,15.0264863309503,13.4780597251768,13.8555322216473,16.2805181145412,14.7899219864864,14.8433318277577,39,39,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"187",2010,0.0107828454267393,0.000716750285922432,0.0150546354292263,0.000347844846536172,1.73289026336352,36.3976571285485,0.840985988513363,27.3616589152958,21.1305002931981,22.0654387251082,21.7969180643587,20.8139141013437,21.2703196987859,20.376896557322,20,20,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"188",2010,0.00331830081996668,0.000498916135290562,0.0160828041134941,0.000354073019272523,1.06371808518361,34.2894694837357,0.754904176142554,100.608849864988,53.0456205476896,31.5638561125326,35.0368028655753,55.8028717499308,32.1830172722543,33.7620464302846,10,10,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"189",2010,0.00294886372584636,0.000235552668935967,0.00468400737351276,9.89666915231712e-05,0.764597748261748,15.2041643459487,0.321243269428215,71.278565337803,38.6412502575524,39.039985649169,44.2126616135585,37.0794608399648,37.7121725769242,42.5307088649302,61,61,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"190",2010,0.0111649540694881,0.000865753623608961,0.0166397454983993,0.000439505049440376,2.0629799838835,39.6503820070848,1.04728423316511,18.0041920322418,9.37951928905294,16.8126418480203,10.8560917791364,9.97516336576477,16.9883465920919,11.7963424312811,24,24,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"191",2010,0.00468867816617489,0.000514951217040722,0.0104189381523264,0.000329836489292613,1.2908790607744,26.1181810068003,0.82683369495465,40.6068692152848,26.9283967708865,36.4734400524033,25.5988445665743,26.9028496932155,36.4679940216992,25.145786741225,42,42,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"192",2010,0.00535278691543516,0.000444149556970547,0.00655121545193228,0.000199422555082685,1.06123168581382,15.6531900326643,0.476491602880809,46.7909371391343,26.1021471903724,42.354992330802,29.506002439656,27.7961518650932,42.8963606954632,29.4351827272555,19,19,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"193",2010,0.00211105508364528,0.000340376898382836,0.0017563574921583,8.7329332121718e-05,0.841442488207146,4.34187462605267,0.215886010076153,83.0290244405879,32.0020913553526,171.11930523093,82.3983342921341,32.9533103433909,171.737163777068,82.8892535795357,50,50,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"194",2010,0.00469844812935011,0.000629738298721463,0.0131450798593041,0.000382969255171532,1.6186526636851,33.78755678639,0.984367960867954,22.716691201101,10.4816078853153,14.5026117372327,13.4103822980722,10.4699942486164,14.2862215277744,12.7808010897133,62,62,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"195",2010,0.00232262874751092,0.000484941921407433,0.0127695505507123,0.000388581470348023,1.08203273114664,28.4922194761003,0.867027268777602,85.4668193459492,27.390589362709,23.7255895881301,20.6028373160452,26.3822082110636,22.7468306261025,19.1336746109559,42,42,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"196",2010,0.0078914819901816,0.000780478833744021,0.0197518794785094,0.000541096428094384,1.74256537900856,44.0997754987022,1.20809926103866,22.7110682954819,14.5208738985122,14.6071072564093,15.5546114611861,14.9231697613348,15.0479439165105,15.5640370414484,33,33,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"197",2010,0.00498616668410869,0.000759956216499158,0.0198038850209477,0.000575527133703056,1.53185466752891,39.9189756540116,1.16009831476066,29.5389979732747,11.8529779862282,12.7617292511884,11.379415062163,11.5585927896853,11.7504365748432,10.5480039583171,82,82,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"198",2010,0.00551448024043857,0.000873673229389268,0.0221963391817316,0.000663740710299265,1.77696871368998,45.1452544928724,1.3499858259691,66.0265621549703,19.5499708356249,19.1209680640677,15.8056357563153,20.27887613365,19.544469861621,15.4428941878685,33,33,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"199",2010,0.00814219526221546,0.000544105584596131,0.0136143631617889,0.00034278999178603,1.19609102345423,29.9280471086298,0.753544980446307,46.3921333140388,41.4428279428849,36.7707731078934,34.4628877157926,34.872880408059,28.1840569479715,25.6359175480637,4,4,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"200",2010,0.00379828067619719,0.000453532310563008,0.0119231743813205,0.000253648927430165,1.12949987187168,29.6940782880215,0.631700155336473,56.99606124065,29.8155547930697,27.2418277725616,36.4468363612646,30.8644606367477,28.1586718967499,36.730378091738,47,47,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"201",2010,-0.00234901866750979,-0.000104093984857778,-0.0079388830481918,-0.000227096618368148,-0.233426962233985,-17.8026555136901,-0.509255879018512,-265.571140701849,-533.936957593834,-171.486664191239,-194.117110934762,-530.64929093795,-168.931208560501,-191.595447848504,8,8,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"202",2010,0.00655695654630081,0.000585439195780764,0.0110595254498294,0.000361665298723374,1.34502511301664,25.4088547115963,0.830912779320927,21.1427167737879,14.666291284996,20.0506195702096,15.3410176392674,15.0446535027722,20.3103555587636,15.7074310724223,145,145,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"203",2010,0.00825673997735956,0.00112468068941706,0.0342735367089076,0.000993586471724062,7.92019334809565,241.36009448006,6.99700549512018,2.30338136246758e-06,0,1.56949713776426e-06,NA,0,0,NA,1,1,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"204",2010,0.00399888870296053,0.000386314560904517,0.00852319988777034,0.000242377730356697,0.995504789871534,21.96367202272,0.624589948055105,64.6078651549112,30.8600548684536,29.032330077304,31.1030961974573,31.5500003331183,29.8176084510373,31.5892271648303,10,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"205",2010,0.00832356308220456,0.00155268026492518,0.0464673539813096,0.00129012990220809,3.16000455774077,94.5700500509472,2.62566380416492,24.2998198675384,9.25896531542002,11.7581847473502,10.9317628113417,11.8169417120666,18.6379800818778,14.4596104819122,8,8,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"206",2010,0.014175921402397,0.00147258897711093,0.0314301144370955,0.000998465364751688,2.67188474235893,57.0272116119098,1.8116286454132,19.4970442193449,12.777046601743,16.2098584509183,14.7590431495006,14.0731157610751,18.863724665888,15.6678342571887,23,23,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"207",2010,0.00657930210701021,0.000846137944445975,0.0176226893370605,0.000599832821887834,1.66543263032038,34.6863085961197,1.18063627906825,44.0872832416549,19.6285119331926,23.0611405293366,16.5182637483894,18.1294467589798,22.4018193322031,15.7498975345207,48,48,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"208",2010,0.00776880967192013,0.000769228977852414,0.0228156050644046,0.000524932954672781,1.51784887615183,45.0199374995137,1.03580197606389,17.5101128274749,12.959377150509,11.339646914935,12.0262087523399,13.2377608147178,11.4501729159164,12.1184804662817,193,193,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"209",2010,0.0114588222124247,0.00086678374670581,0.0237026520940218,0.000580126952719568,1.78010137925773,48.6777974840764,1.19139842273852,15.6411500159533,11.5318114799323,11.6706175164189,11.1076818052644,11.3454881097829,12.0460364000201,11.3906419913203,113,115,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
