"","YEAR","RECR_TPA_ACRE","MORT_TPA_ACRE","REMV_TPA_ACRE","RECR_PERC","MORT_PERC","REMV_PERC","RECR_TPA_ACRE_SE","MORT_TPA_ACRE_SE","REMV_TPA_ACRE_SE","RECR_PERC_SE","MORT_PERC_SE","REMV_PERC_SE","nPlots_TREE","nPlots_RECR","nPlots_MORT","nPlots_REMV","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"538",2014,3.42812159036737,2.14897883243662,2.05048409521036,2.14764647831896,1.34629029332939,1.28458540044248,11.2476389669392,12.0614486355383,30.8801834801553,9.30704484527479,9.2929376877323,9.27585738449271,129,91,82,18,138,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"539",2014,3.86477738892398,2.17092144391304,1.95739092174856,2.39150376858598,1.34335468565439,1.21122313004967,32.8642583354786,13.2026145572113,47.7859814923846,13.5307041031667,13.5331725815251,13.4392870107768,61,39,42,7,64,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"540",2014,1.6939685037037,0,0,1.31944444444444,0,0,19.9323951507584,NA,NA,93.6838431856725,NA,NA,2,2,0,0,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"541",2014,3.13537887137071,1.72383788050254,0.379543730096709,1.86025234825392,1.02277064328497,0.225187176460365,11.8182833616133,8.69227609467299,46.896675916391,6.64893234329355,6.64402646692208,6.67741869231966,207,143,116,12,211,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"542",2014,6.1617948899966,1.43961624342744,1.5715722574088,3.52526049450273,0.823627264587832,0.899121391121599,36.0627872832679,25.7611481974004,48.4526893589681,18.4442437256928,18.4314892183782,18.4619813328721,35,28,19,5,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"543",2014,3.56539261094029,2.38532812683814,0,1.68430519921746,1.12683819267062,0,27.6167826895936,29.6010570827569,NA,39.8099531506219,39.8396329865225,NA,7,5,5,0,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"544",2014,1.4542302296559,3.72151571791596,0.896041514473823,6.85589508134488,17.544898177261,4.22434253289831,31.8347577918203,12.7895376240237,89.1292068229522,38.4610411555081,38.3527479917215,38.0336386917491,8,6,8,1,9,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"545",2014,1.58403682295688,2.03234234111983,0,1.06377963674398,1.36484478519897,0,33.6003555679282,25.3541087185487,NA,27.6574053262094,27.6085370269265,NA,16,9,8,0,17,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"546",2014,3.04347737601958,2.06038931650248,0.356106622482125,1.65729048181315,1.12196122434626,0.193913751618588,6.76082568189362,7.95022713736366,26.08110907156,4.82667833571576,4.82066706904478,4.83528751352101,377,280,247,23,384,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"547",2014,1.18000901960784,1.18000933333333,0,0.668449197860963,0.668449375579564,0,1.59493988640993e-06,NA,NA,100.121505223632,100.121505223632,NA,1,1,1,0,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"548",2014,3.09276331090956,2.73954246061117,0.122920606500742,1.72548528059721,1.52841964164579,0.0685787032104747,7.09201653182595,8.88792722880257,37.1445319643024,4.89259001279764,4.89404009388141,4.87900248819262,236,183,184,9,238,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"549",2014,2.68867028517488,2.39882612766566,0.714194107256713,1.6872269667389,1.50534044781623,0.448179742936075,27.1153146498844,20.5223664397819,99.7317882745839,23.0171292861898,22.9941330400728,22.9623363937845,22,18,17,1,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"550",2014,3.1887242814871,1.85623427808306,0.516300940892395,1.71092823342981,0.995973108327635,0.277024219951438,26.2762223919795,15.5227081864914,88.7828346883896,21.6017501385337,21.6003463267293,21.6557577343804,23,18,17,2,24,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"551",2014,2.35362036830626,2.55736642656455,0.203903458557946,1.49084131059879,1.6198990994476,0.129157490088733,27.2068382156635,13.6655396799499,72.6248649115291,22.4422467763528,22.4170768125772,22.3534712694736,22,14,18,2,23,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"552",2014,3.2971914708877,3.29577710085975,7.83764943814583,1.37524733030977,1.37465740138929,3.26905688094963,33.6597902314438,54.5013494283141,87.3154161741303,55.0597324766334,54.9762746853681,55.5049011850804,4,2,1,2,4,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"553",2015,3.47194961538462,4.629268,0,14.4230769230769,19.2307769000104,0,NA,NA,NA,101.852145214488,101.852145214488,NA,1,1,1,0,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"554",2015,9.24859862355162,1.67013066981862,1.402843054365,62.0193864113572,11.1995864006003,9.40720524313778,13.4344644689917,28.4032201523746,69.1477404907788,37.1302455436555,37.0359980897079,36.6128796857866,15,25,13,2,26,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"555",2015,7.42965195812834,2.20382267261671,2.19293888864529,33.345481676159,9.8911131990303,9.84226501326983,6.20825548747212,8.80516062461068,25.8682218920801,14.7718849193975,14.7375915743655,14.5405478584873,163,216,149,31,234,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"556",2015,5.22430733700975,0.594647815071735,5.33502692076454,15.931862987393,1.81341695737564,16.2695095163225,37.7774675884102,64.7390833499589,57.0066015047224,65.8305078125502,66.0816434546773,65.6746852212069,3,4,2,3,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"557",2015,6.88603926474403,1.81376573622288,2.21331559936824,33.8503003492738,8.91608551358567,10.8801874235512,14.724688215768,11.9958716370118,44.737125796171,26.9381764196153,26.9123111377182,26.5333319171958,53,65,51,8,71,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"558",2015,6.83117270949923,1.927462584478,3.30537040446065,27.3616806399048,7.72028726612574,13.2393797155328,12.1869138696995,21.4086536367414,43.5355230377494,29.7905331828037,29.7213202830714,29.4057611362542,37,53,32,11,59,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"559",2015,5.22192724337788,2.3956213152752,2.75010692615567,18.6277334239358,8.54569456176081,9.81022069442117,8.12172063836599,10.0747137588003,21.6000284607305,15.7355901179199,15.7163142640332,15.5967772826275,126,151,114,26,174,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"560",2015,4.83613665759533,1.98033367413624,2.64050080331992,20.8571605942238,8.54073000744079,11.3878811132282,13.0864078074835,17.8547447024636,28.2018040351955,23.2940486999221,23.2190179030245,23.1088817963367,29,34,25,15,38,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"561",2015,4.2341494835806,1.74393029156613,2.76140075287407,18.3082257234207,7.54065711371712,11.9401425227174,15.9894321954945,20.7996043292377,53.7036031947247,38.6530375258466,38.6131277150891,38.1840881694091,19,25,17,7,31,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"562",2015,2.98292409610637,4.29395982312274,0,11.6804720248171,16.8141984085823,0,18.1385795858084,24.4277842440969,NA,33.3459354624648,33.2100210087248,NA,20,22,20,0,24,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"563",2015,5.28789690888276,2.96005435132392,0.584382207314934,21.9260609076604,12.2737513827262,2.42311831938634,8.47797690040211,9.25730477392527,43.4381881900975,21.5047311150418,21.4709616804917,21.4206673179075,85,91,83,6,103,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"564",2015,3.38164186092864,0.700285164384519,0.892483718387361,43.9163491238345,9.09438936177201,11.5904132300024,12.9400727571972,32.5236490547478,53.2128204370537,38.9866706698212,38.8163390464785,38.5399691371411,13,24,9,5,27,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"565",2015,2.8085721900953,2.98659670342658,0.710144507342037,15.6265974640032,16.6171069543284,3.95116863886996,11.2546459991489,11.9115132600487,59.3999607486858,19.0684966924132,19.0058076375316,18.6957533962144,54,52,52,5,70,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"566",2015,4.19168296978366,2.13068700580626,3.43415983933341,15.4871132056655,7.8723011980234,12.688274037302,15.656493895618,25.5658342274277,43.1697121757745,31.2083663461917,31.1660473583081,30.871137001597,28,31,25,8,37,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"567",2015,2.83590830799186,2.67361707475482,0.935139992118207,14.9224542798881,14.0684832607329,4.92067523422865,10.6392154304144,11.2857411809571,60.1073820228685,17.825738535077,17.7838855592064,17.4722974621094,80,76,78,7,104,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"568",2015,2.2870197915192,2.61129771816978,0.722896254798318,14.1936760134943,16.2062059646009,4.48643044980384,10.5491739830417,9.41893083992447,51.5963897614284,14.8116009498345,14.7723019283257,14.5149883595909,73,67,71,9,100,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"569",2015,2.80564179557813,2.10009851762533,0.515007487344723,15.6232372734932,11.6944142656711,2.86782303610293,15.0419005802773,10.7682746443834,56.309541078137,24.6436344871753,24.6142225722234,24.4617395695844,56,53,53,10,79,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"570",2015,3.98060728963251,2.18683810417044,0.368354154106067,31.1441290178474,17.1097430873963,2.88198972292956,14.4650646924504,15.9043250277616,45.6874881278573,22.0232820886552,21.9066207594077,21.8074348879988,29,32,28,6,49,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"571",2015,1.64666275562262,1.60384547124657,0.178769521255521,19.4990703015596,18.9920464830395,2.11691158425425,14.1829706080725,12.0317945147634,53.3051833941445,14.1891692830978,14.1207565039446,14.0346302867388,77,66,74,5,134,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"572",2015,2.06616427394193,2.42860115526242,0.390543896427357,14.5557569151599,17.1090597711448,2.75131173875664,15.5322336192103,14.0758280435281,48.497276651464,20.3454265233039,20.3044102982316,20.243652513033,35,32,33,5,52,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"573",2015,2.6382000522461,2.57264865438658,0,21.1772819428086,20.6510896879664,0,10.5223681485858,36.3685605466754,NA,49.0610042631882,48.81543437658,NA,5,6,5,0,6,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"574",2015,2.3831988846538,1.61118640912524,0.373186568494648,22.3986312223739,15.1428277517592,3.50741533939122,19.491289910437,16.1624693741402,73.2167576085965,21.317488541853,21.230525012022,20.9408569704794,31,30,29,2,52,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"575",2015,1.51864531909256,1.33224912280324,0,23.8486027945711,20.921461880339,0,16.853706393824,22.6672364929178,NA,30.0112222239603,29.8110317418379,NA,12,16,12,0,26,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"576",2015,2.68981459501487,1.89475702517395,1.01498638297581,18.257863974782,12.8611897991048,6.88950210582299,8.62354088498746,10.320021330033,50.7796029149616,19.6597167217101,19.6254859864803,19.2109494528569,87,100,78,13,145,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"577",2015,2.48758182694337,0.682450408445883,0,84.7691740655485,23.2558209093118,0,61.2451820217799,70.2970912746891,NA,97.974300429293,97.7992689732602,NA,1,2,1,0,4,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"578",2015,2.06610914216406,3.9912041592635,0.52784916933059,8.65032554904539,16.7102572684865,2.20998352038666,18.9199450236831,49.4217192842577,105.348378916338,54.0668466365967,53.6944040647171,53.8541830699062,8,8,8,1,10,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"579",2015,1.14166672259093,0.233211707925901,0,92.3661791731354,18.8679182578531,0,45.1357394506813,78.5426962250543,NA,91.2440305718508,90.3272938161416,NA,1,4,1,0,11,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"580",2015,3.58018155225928,2.24122835475858,0.33909435293746,27.4293808738781,17.1710583026757,2.5979543280517,16.1636352920991,29.5371585143399,69.8673746010821,30.7795397240715,30.5434311398786,30.6277061987663,17,22,16,2,29,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"581",2015,2.43067535803354,2.54077009391998,0.288142875996987,16.0932890403957,16.8222166615157,1.90776879068784,16.1660299406782,13.7312431624477,52.4866958695502,21.222804026907,21.1038870961792,21.026658161229,30,35,30,3,51,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"582",2015,0.575898242844033,1.72769530270343,0,7.40740740740741,22.2222296074174,0,81.9163150258252,81.9163150258252,NA,91.5295172514144,91.5295172514144,NA,1,1,1,0,4,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"583",2015,3.07111450441747,1.85147714124699,0.728621823516747,2.4305674281771,1.46531170591536,0.576652049004185,14.1855870774107,7.60478834614934,63.828645271615,7.59446128854232,7.61278551281521,7.5186702360475,198,148,137,14,211,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"584",2015,3.0658990800252,2.13775180805159,1.34805372629582,1.97112158335902,1.37439903229973,0.866687952235989,10.1343585759883,11.9585292887681,30.7055102381821,9.12994803383561,9.11188049546702,9.10915358819545,134,99,83,19,143,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"585",2015,3.94516727072628,1.95996984529774,1.16629384992344,2.5326980832804,1.25825130592223,0.748731294655353,32.211457151257,13.3631607316855,57.0604229875214,13.2028504118185,13.204422320538,13.1414439208202,62,40,40,6,64,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"586",2015,1.6939685037037,0,0,1.31944444444444,0,0,19.9536788858784,NA,NA,93.7841200552,NA,NA,2,2,0,0,2,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"587",2015,2.8595889811731,1.62637475393306,0.407801176241869,1.67467067604653,0.952459296285563,0.238821969173129,9.2419850482384,8.56975686495011,44.3337643553186,6.66538847646674,6.65644136039862,6.69116889225337,206,144,121,13,210,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"588",2015,5.43425214292427,1.45887139900899,1.61590350943902,3.01136426918109,0.808426456624046,0.895445033242511,33.138566473814,25.3412719783046,46.5538252083425,18.4159746442823,18.4364146013903,18.4542392242432,35,29,20,6,35,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"589",2015,2.68016712430723,2.47839397361603,0,1.28838104333809,1.19138682978794,0,34.179369140671,21.1787863414731,NA,39.901160160675,39.9188590111211,NA,7,4,5,0,7,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"590",2015,1.18788938040205,3.19118769849097,0,8.26644933956616,22.2072794637611,0,39.3233689374301,21.9259922235231,NA,40.754794292934,40.5399109521289,NA,7,5,7,0,10,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"591",2015,1.66519559627091,2.03282510666227,0,1.11515091341828,1.36134564587525,0,31.301816970446,25.3582535933546,NA,27.6147812351127,27.5684298806549,NA,16,10,8,0,17,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"592",2015,4.55597208379272,3.30493320442254,0.558036399255681,1.63193050697027,1.18381351347225,0.199886348554418,5.18103891906635,6.25106169429446,25.136143225972,4.77491121227279,4.76946350548239,4.78506248781619,390,291,272,25,280,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"593",2015,1.18000901960784,1.18000933333333,0,0.668449197860963,0.668449375579564,0,1.58906255475589e-06,0,NA,99.5749237479238,99.5749237479238,NA,1,1,1,0,1,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"594",2015,3.01880993508505,2.74514410874865,0.12370495281706,1.67137400945036,1.51985802823622,0.0684896523546428,7.03534780415331,8.76374215883583,37.0199979786125,4.82348998184296,4.82246415181997,4.80935625100069,256,198,205,9,258,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"595",2015,2.79588478557153,2.50045119091424,0,1.77879887540881,1.59083800211161,0,26.3603199187333,21.2631128498602,NA,22.9855355516125,22.9630113261249,NA,22,17,16,0,24,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"596",2015,NA,NA,NA,1.45982028070692,0.940563518233935,0.245214000521247,NA,NA,NA,21.5636299461943,21.5579655156639,21.643155619996,23,19,18,1,NA,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"597",2015,NA,NA,NA,1.66942145327792,1.40428565104499,0.129680726572863,NA,NA,NA,22.5106060420804,22.4886856708865,22.4300173090765,22,16,18,2,NA,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"598",2015,NA,NA,NA,2.36145068902955,1.6261379880314,0.40723218579523,NA,NA,NA,63.1650947186583,62.9112516758722,63.2713253051451,3,3,1,1,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"599",2016,3.47194961538462,4.629268,0,14.4230769230769,19.2307769000104,0,2.89073965505877e-06,1.77020857757062e-06,NA,101.347860345423,101.347860345423,NA,1,1,1,0,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"600",2016,9.18547538747065,1.70687504776409,0.630677323421418,80.4816027910551,14.9553543843244,5.52588948223236,15.7404605066925,29.7161848780018,98.3578849928746,37.0363951239251,36.8492407385824,36.429274205022,12,24,11,1,25,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"601",2016,7.43009931811259,2.0889003529805,2.73624796851902,30.4762985629965,8.56811572768505,11.2233641113914,6.05248450850848,8.1833213342647,23.7336382593333,14.824568651248,14.7969945225709,14.6042543722006,161,213,142,33,233,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"602",2016,5.83101504643417,0.597717599005926,5.36256823095646,17.6907315118413,1.81341695737564,16.2695095163225,29.0564350981956,64.3453855182437,56.6402614133633,65.5539034780598,65.7490274234779,65.34400158545,3,5,2,3,5,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
