"","YEAR","NETVOL_ACRE","SAWVOL_ACRE","BIO_AG_ACRE","BIO_BG_ACRE","BIO_ACRE","CARB_AG_ACRE","CARB_BG_ACRE","CARB_ACRE","NETVOL_ACRE_SE","SAWVOL_ACRE_SE","BIO_AG_ACRE_SE","BIO_BG_ACRE_SE","BIO_ACRE_SE","CARB_AG_ACRE_SE","CARB_BG_ACRE_SE","CARB_ACRE_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"177",2000,122.208826057141,0,3.39456507138517,0.684155901235309,4.07872097262048,1.69728253747106,0.34207795246643,2.03936048993749,31.7006049033686,NA,31.353002573927,30.7769630003993,31.2466177536242,31.3530025553723,59.6758240659078,31.818104088811,19,22,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"178",2000,27.0107715697528,0,0.675243071246152,0.139507823492668,0.81475089473882,0.337621536056568,0.0697539128342291,0.407375448890797,64.1684469167337,NA,63.5151233435567,63.9065725728464,63.5599215659178,63.515123339281,129.033472084867,68.0232976732135,6,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"179",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"180",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"181",2000,40.0579231758479,0,1.16416845558402,0.233124402913588,1.39729285849761,0.582084229969462,0.116562202545533,0.698646432514995,0,NA,0,0,0,0,0,0,2,2,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"182",2000,156.956296910851,0,3.00902855010349,0.757215721675754,3.76624427177925,1.50451427770142,0.378607862753131,1.88312214045455,24.5268468887988,NA,22.1558508929796,21.9215195410501,21.947536963561,22.1558508785683,46.2490020145569,23.4787734910397,30,34,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"183",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"184",2000,104.739227875203,0,1.97050765715346,0.526058455974279,2.49656611312774,0.985253830303248,0.263029229848074,1.24828306015132,25.3195663012802,NA,27.0000563814297,24.0322836150584,26.2399869425686,27.0000563608712,53.9274586721056,30.0242898927501,18,22,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"185",2000,17.2763326462705,0,0.337615122519456,0.0863656356236631,0.423980758143119,0.168807562193885,0.0431828189249611,0.211990381118846,28.5736333986604,NA,24.377812781426,28.7077473141908,25.1628366059269,24.3778127107194,75.0493155178115,38.9656208501714,4,4,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"186",2000,17.0840734099074,0,0.542466620893458,0.106641619671398,0.649108240564856,0.271233311227371,0.05332081022602,0.324554121453391,77.5558336556162,NA,80.5045135649129,80.0919394411535,80.4364320846479,80.5045134702224,173.546244357578,86.2397159052428,2,5,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"187",2000,189.11400692582,0,4.55482469833024,0.960272726172273,5.51509742450251,2.27741234959398,0.480136365806913,2.75754871540089,12.8444176188983,NA,21.7269052273873,17.4660837835202,20.9850233876473,21.7269052391878,68.5788596081661,32.2374930702456,2,2,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"188",2000,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"189",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"190",2001,36.1056118068736,0,0.780597184429688,0.292463417163013,1.0730606015927,0.390298593660059,0.146231710550053,0.536530304210112,58.8984021493669,NA,52.9381183857149,57.0057710187462,53.5706310059947,52.9381183262458,107.762964064261,61.6370559844769,4,5,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"191",2001,37.6337879812478,0,0.953917523336174,0.306988612295923,1.2609061356321,0.476958764044112,0.153494309025854,0.630453073069967,25.7313212741845,NA,25.3874592811365,20.2563583193752,23.9812968109693,25.387459172919,40.5093381671113,24.804848465839,34,45,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"192",2001,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"193",2001,66.3104060546986,0,1.23053012365744,0.346434315768679,1.57696443942612,0.615265064556002,0.173217160289945,0.788482224845947,32.8036897313081,NA,35.1731923745055,35.9098682315907,35.0388682428617,35.1731922399948,76.1210183679586,37.489579141424,11,14,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"194",2001,44.2457672279906,0,0.928752923691624,0.356984008637785,1.28573693232941,0.464376466523735,0.178492007856751,0.642868474380486,30.7950391575357,NA,24.704887074539,28.3121897238764,25.2955948045188,24.7048868917728,63.6609076115237,34.0452881725929,11,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"195",2001,25.4380545976688,0,0.551737372237384,0.196180315086994,0.747917687324378,0.275868689816875,0.0980901600306777,0.373958849847552,27.0647936110915,NA,25.2281043650991,23.9898177861197,24.7159035769201,25.2281041621547,55.371624905984,29.5676294955788,16,17,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"196",2001,34.2719398703383,0,0.465931175161182,0.149868389539845,0.615799564701027,0.232965589880702,0.0749341969797507,0.307899786860453,46.7341746804774,NA,50.4255403680373,45.3797304551619,49.1647310228719,50.4255399201067,95.3610698448708,53.643036549406,9,9,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"197",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"198",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"199",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12
"200",2001,20.482434606115,0,0.372523291122725,0.0976311589535475,0.470154450076273,0.186261648570385,0.0488155832380525,0.235077231808438,47.8279819992743,NA,32.3383305177727,41.7935710111129,34.3017833520478,32.3383293958933,109.615871495091,57.1416033261902,2,2,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"201",2001,60.122148143283,0,0.850806534837621,0.23818079078854,1.08898732562616,0.425403267794938,0.119090396898782,0.54449366469372,67.7130586229848,NA,58.1574749216023,63.2469377836014,59.220371346773,58.157474844659,135.187453799446,67.0983975214456,3,4,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"202",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"203",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"204",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"205",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"206",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"207",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"208",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"209",2001,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"210",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"211",2001,49.084962423506,0,1.38294675125273,0.533891139781207,1.91683789103394,0.691473377256564,0.266945571947226,0.95841894920379,144.287126427103,NA,86.0664600318016,58.2429715908259,77.8595932841867,86.0664598362489,118.050786707687,78.7687653699938,6,7,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"212",2001,0.199738420453328,0,0.236792154135101,0.15046319935697,0.387255353492071,0.118396078094251,0.0752316017318862,0.193627679826137,99.4906474166893,NA,211.597414272378,211.655387308229,211.61993896667,211.597411574702,366.165400013422,194.735179588605,2,2,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"213",2001,17.8380114485328,0,1.16308410867816,0.486304050293075,1.64938815897123,0.581542056636505,0.243152026853729,0.824694083490235,34.4554510873957,NA,19.7761825366751,18.5532178822312,19.1312527311006,19.7761825049472,36.1878729996592,21.4569381562614,22,32,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"214",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"215",2001,24.9480777933681,0,1.50463898648742,0.645318703031068,2.14995768951849,0.752319495192286,0.322659354438397,1.07497884963068,77.2065812434119,NA,40.987055693233,49.7754960346494,43.3237313607792,40.987055618738,105.232229961088,54.9248507827787,3,5,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"216",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"217",2001,44.3788626851946,0,1.63853117606678,0.598493706538853,2.23702488260563,0.819265591741795,0.299246856658125,1.11851244839992,111.227572278576,NA,79.4866582018313,77.8207971317111,79.0300862568523,79.486658106448,97.2498479840812,81.705032086364,5,6,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"218",2001,17.6414914328959,0,0.89004530061101,0.374830210943084,1.26487551155409,0.445022651927252,0.187415106876012,0.632437758803264,36.3161773059228,NA,54.1484298520608,59.2068736776889,55.6240049578516,54.1484297178658,117.906915776604,59.5114098306257,11,15,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"219",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"220",2001,118.280442224693,0,3.13764188023718,0.627276186824076,3.76491806706126,1.56882094247376,0.313638096195437,1.8824590386692,38.5220231038474,NA,35.537826415454,35.8605518054103,35.5883964879146,35.537826392384,71.9151421027685,37.5373324845992,16,20,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"221",2001,79.4392099827558,0,2.13907920184657,0.421477049792642,2.56055625163921,1.06953960166907,0.210738525285011,1.28027812695408,67.8933412061873,NA,72.5987197368261,70.774687002231,72.2956149117036,72.5987197477462,158.295484685832,76.5587434499291,5,12,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"222",2001,20.9865427215908,0,0.55688025467093,0.118254776256714,0.675135030927644,0.278440127768261,0.0591273892147578,0.337567516983019,75.024390960761,NA,69.1104362611835,70.4438035348387,69.2850915206956,69.1104362099064,160.451066512082,77.5157411872049,3,6,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"223",2001,365.693017286101,0,9.99225033107888,1.92950931379294,11.9217596448718,4.99612517042739,0.964754658525788,5.96087982895318,0,NA,0,0,0,0,0,0,1,1,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"224",2001,103.347208538047,0,2.75949178790193,0.558655874015689,3.31814766191762,1.379745895627,0.279327939917828,1.65907383554483,26.9895441765256,NA,24.8060699450014,25.152670544256,24.8475162450708,24.8060699436667,63.7442860259529,29.3970770834963,17,18,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"225",2001,33.5931812518684,0,0.821754086465931,0.175134013629886,0.996888100095817,0.41087704384143,0.0875670069844688,0.498444050825898,53.897968446408,NA,35.1727183219914,41.2521811318206,36.0629804816151,35.172718263912,88.1670774467815,38.5858454118948,5,5,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"226",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"227",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"228",2001,236.724599684386,0,4.78485309990475,1.09991521326166,5.88476831316641,2.39242655145689,0.549957611144362,2.94238416260125,2.98665408857256e-06,NA,3.26508680309733e-06,2.51089841470213e-06,0,3.26508680104403e-06,134.518269489324,82.2453206119637,1,1,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"229",2001,121.88161821211,0,2.45381195892634,0.614589259687958,3.0684012186143,1.22690598143528,0.307294631463032,1.53420061289832,24.8688668240856,NA,18.092969128758,19.2987415587366,18.111819745627,18.0929691073467,43.0550219857297,23.8508713286466,27,33,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"230",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"231",2001,140.852437617143,0,2.53875749778259,0.713453293329453,3.25221079111204,1.26937875119943,0.356726648605884,1.62610539980532,24.7817831855147,NA,29.8026884887914,24.8830627357449,28.4742837473501,29.8026884629009,50.5833378180897,30.0201769622485,21,26,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"232",2001,64.9225022042354,0,0.895824130266663,0.320683899237357,1.21650802950402,0.447912067276955,0.160341952229415,0.60825401950637,52.2354620534296,NA,36.8585608547322,47.9444806188476,39.6659725848887,36.8585608675636,108.454442228541,51.5886983283875,4,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"233",2001,67.5482132967267,0,1.10100623685709,0.331901759458856,1.43290799631594,0.550503119933055,0.165950880230932,0.716454000163987,72.3361096513935,NA,82.7083026300234,72.2952039493498,80.2762597373241,82.7083024039836,158.843462872598,91.911892568099,3,3,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"234",2001,50.803086560386,0,1.07744420863455,0.304426359412772,1.38187056804732,0.538722105821788,0.152213179706386,0.690935285528174,2.02234863223789e-06,NA,0,0,NA,0,119.75109463076,79.4880664345422,1,1,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"235",2001,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"236",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"237",2002,42.5268596746424,0,0.82078182895205,0.188798603044814,1.00958043199686,0.410390915622614,0.0943993023128065,0.50479021793542,61.3942304622414,NA,65.1485099777982,60.6794975799942,64.2456556796727,65.1485099710422,126.647810341687,70.1891955572031,3,5,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"238",2002,65.2026522382223,0,1.23623336155329,0.387586638653882,1.62382000020717,0.61811668387216,0.193793322050986,0.811910005923146,24.8126392613592,NA,22.9759457430928,20.6053023330619,22.2273940167268,22.9759456497723,46.4128688639873,24.6258227635219,36,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"239",2002,3.22771879164,0,0.022408582444967,0.009928069783959,0.032336652228926,0.011204292726995,0.004964036396491,0.016168329123486,0,NA,0,0,0,0,0,0,1,1,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"240",2002,45.7927922218628,0,0.769049008006259,0.222148846651889,0.991197854658148,0.384524506824313,0.111074426479481,0.495598933303794,26.9019681951622,NA,31.5252652305837,27.8363042111828,30.6531972418367,31.5252652152289,56.9334297667385,33.8581246016406,9,11,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"241",2002,62.6976224584885,0,1.31922032675288,0.371786293439742,1.69100662019262,0.659610166469059,0.185893151487506,0.845503317956566,30.169354681115,NA,28.1658732215748,27.9933858434096,27.849335850817,28.1658731896161,60.8276783130782,31.7410185657658,11,13,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"242",2002,117.171541954841,0,1.99127985627519,0.595202570113037,2.58648242638823,0.995639933016597,0.297601289804739,1.29324122282134,38.7549667254414,NA,32.1337895711216,29.3743254573516,31.2609606561337,32.1337895089409,59.0418149773498,32.3084881369202,28,33,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
