"","YEAR","RECR_TPA_ACRE","MORT_TPA_ACRE","REMV_TPA_ACRE","RECR_PERC","MORT_PERC","REMV_PERC","RECR_TPA_ACRE_SE","MORT_TPA_ACRE_SE","REMV_TPA_ACRE_SE","RECR_PERC_SE","MORT_PERC_SE","REMV_PERC_SE","nPlots_TREE","nPlots_RECR","nPlots_MORT","nPlots_REMV","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"455",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"456",2007,7.35291390787652,3.50880438328275,0.135842228385325,1.91138234525144,0.912110060742486,0.0353120463979849,NA,NA,67.4763571695932,13.6670258876591,13.6623782178655,13.5921898179198,51,41,34,2,25,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"457",2007,1.96366004695998,1.58999118046312,2.80788766701586,1.00749368274136,0.815775659545066,1.44064095551847,31.5023999057811,49.5296351468748,82.6245804130932,44.7962048000624,44.7850284016525,44.7461964861467,5,4,4,1,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"458",2007,3.36762974456201,0.731253146976036,2.25912259905461,1.61977515784854,0.351720875337618,1.08660124242928,23.253474081798,70.1231876823417,107.064376766421,40.9969480834879,41.0704431320168,40.9942588966882,6,6,2,1,6,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"459",2007,2.23860889200956,3.34005664960649,0,1.29701230075462,1.93517258652004,0,25.9698233451946,73.9204561174148,NA,39.0281606172326,39.0415502167266,NA,6,5,3,0,6,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"460",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"461",2008,1.25375958333333,2.50752,0,10.4166666666667,20.8333402569538,0,0,0,NA,123.455530610258,123.455530610258,NA,1,1,1,0,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"462",2008,9.65071149631872,1.33646271883376,9.97945271742905,16.7087157223369,2.31387868666603,17.2778803494052,66.2013428288889,50.7055491135471,98.3450650631311,90.186221878507,90.1514012497425,89.2097333957448,5,5,4,3,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"463",2008,6.62459451911805,2.97847715677668,1.99682437036968,26.1575699318813,11.7606782262757,7.88456907949492,15.4375275263697,18.729228784002,22.1750049167395,14.157810634742,13.9991386392305,14.052684773766,33,41,32,6,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"464",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"465",2008,3.93841663945169,2.77130357169416,0.753848668543999,22.6354742879448,15.9276624298201,4.33263509576396,50.8785455773103,36.2060945792008,112.617141575446,40.3760075469133,39.9753890451342,39.6387885941714,10,10,9,1,13,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"466",2008,4.75216373812133,1.95341708450803,5.33409936673582,12.4544861577112,5.11952183887916,13.9796249430433,27.4215988548063,30.5584339706498,72.2488362063882,59.8957451138306,59.8450450887155,59.2622826759403,8,12,7,3,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"467",2008,3.51155555447147,2.59653209665758,2.00932981426829,14.2337760521274,10.5248103875001,8.14463850778017,11.2786904628532,15.2038846387621,64.9064557483146,32.9248910576563,32.9226937041945,32.3362771356927,29,31,27,4,34,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"468",2008,2.77821449655372,1.05099337384033,4.7884796094666,9.88158101087398,3.73818370697359,17.0317120001204,35.866817263671,47.4384736035682,27.6850561255103,15.1352424593688,14.5876149986242,15.2123523253823,5,5,4,2,7,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"469",2008,1.85535657709219,1.56466951527993,4.83356818755028,5.48697794331801,4.62730842411889,14.2946549251348,21.7313281263183,55.6669229304079,73.5048847405133,67.9139088794831,67.5723300173723,67.2883615227614,3,5,3,2,5,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"470",2008,3.0666051451928,4.31501485659076,0.687826295868053,13.2035854152067,18.5787424625546,2.96150721019809,13.2511595038654,16.0305418249759,41.8970256307565,22.9140118542933,23.1030123633513,23.3692669670167,3,3,3,1,3,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"471",2008,6.71547460706652,4.51323691078182,0.257914531939461,16.2716331672252,10.935598703887,0.624928377779798,18.9726363774177,28.8876200229361,70.6252649167998,31.4723274163065,31.265224972312,31.3708096202713,21,24,20,3,25,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"472",2008,4.59842074486771,1.4691055461909,5.32511226765975,11.7802796424995,3.76356908571089,13.641925156751,22.8504354305061,17.8579283638003,57.9510280756064,68.6426519529747,68.5769241337591,67.9578584256616,5,6,4,3,7,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"473",2008,3.59672118156561,2.65282388996237,0,25.1981930386401,18.5853629187043,0,25.874558503225,39.5104960842355,NA,54.7202728749302,54.5258177520343,NA,6,7,6,0,9,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"474",2008,4.72979838244168,1.83708601260489,3.40684433235052,15.0003721571221,5.82624705019476,10.8046746889576,22.5311785662198,32.2949425121045,95.1062079439841,68.7949840246742,68.9115648776564,68.0398051266881,5,6,5,1,6,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"475",2008,3.24579330368087,2.30440991985118,0,15.5702320078927,11.0543690667802,0,22.5059604691488,18.2534202868195,NA,47.6107801196333,47.5727463746412,NA,12,10,12,0,18,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"476",2008,2.21689466454366,1.67410702139427,0.322336495876457,22.0401077655834,16.6437764287031,3.20463178495676,20.3511475875829,17.4114246095951,77.9560409303796,23.3831006500773,23.2939054281267,23.007193888738,14,14,14,1,17,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"477",2008,1.79601253094214,2.85231001726718,0.855890379434762,9.05949045519703,14.3876921410674,4.31730324237585,23.9214754353953,30.8806351472425,80.0574754193343,33.8039873074999,33.7314227135063,33.6267683273664,15,10,13,2,15,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"478",2008,3.63273726533164,1.97662270961341,2.04757117695898,15.121165557303,8.22763581655843,8.52295679421559,12.5692564056213,14.6583759097538,15.1632021649222,6.31015283839314,6.28342942536975,6.3839293559341,6,8,6,2,12,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"479",2008,1.98471639200211,2.70679323262675,0.0533534784332195,7.15416840056482,9.75698829805425,0.192319553063252,9.84348267425939,9.36871184262307,63.6080105020021,55.2178069469842,55.2629418114513,55.3083204188451,21,17,19,2,28,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"480",2008,1.49281766585371,1.22132896538096,0,7.82431525351664,6.40135970519015,0,48.2407410973908,35.6408400752715,NA,75.2752021305806,75.6583568986085,NA,10,7,9,0,12,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"481",2008,7.76522064516129,5.823918,0,21.505376344086,16.1290392263535,0,0,0,NA,0,0,NA,1,1,1,0,1,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"482",2008,1.4725549284413,1.88433876852936,0,13.918955260444,17.8112384863243,0,10.8346026290606,29.4281831410094,NA,37.9920508331694,37.8592135904991,NA,10,10,10,0,14,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"483",2008,3.17846266253678,1.93709272858069,0.255518727102763,19.4771576463549,11.8702229523947,1.56578165540079,67.2002410134159,74.0028848750752,124.776639021885,73.6126714302814,73.6539758637891,73.6201788155116,3,2,3,1,3,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"484",2008,3.75119980576232,2.54579685792752,0.0251346452409408,28.3975344393461,19.2723282394936,0.19027564267676,19.9136189349003,19.2275282947531,104.829037845302,44.1648455642107,43.8793304988368,44.3841380692081,22,20,22,1,31,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"485",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27
"486",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"487",2008,3.76127875,1.25376,0,62.5,20.8333402569538,0,0,2.29589521918669e-06,NA,135.152907548892,135.152907548892,NA,1,1,1,0,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"488",2008,2.33057204959747,0.561571758687252,0,3.71206524457386,0.894454650358145,0,212.851027226148,124.727460259216,NA,74.6419746264249,73.6882970234521,NA,2,2,1,0,5,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"489",2008,2.03979097346741,1.4846647628837,0.41416626922198,21.9113791497765,15.9482284964517,4.4489627976659,44.0560621452945,119.602203602534,133.670089308956,78.3333673614932,77.2993340569331,77.3573074282944,3,5,3,1,7,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"490",2008,0.490534408462329,0,0.981068213746381,5.74712643678161,0,11.4942458066954,29.5152772734146,NA,29.5152772734146,0,NA,0,1,1,0,1,2,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32
"491",2008,2.13442068208706,2.77717431036553,3.26583168205459,1.60267874158535,2.08530505080547,2.45222465015982,23.2323654403144,30.0271584868736,70.4763944146626,18.5000022578862,18.4009798998706,18.114730398296,41,30,29,4,41,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"492",2008,2.97566734109799,1.03285663401232,1.16657327318522,1.89271320583374,0.656962343850834,0.742014609373517,28.08603317774,33.2163080115843,122.170733105829,24.204009602501,24.230473154085,24.0687177892813,22,14,11,1,23,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"493",2008,3.24039176714648,3.07688882017488,0,1.93455183407988,1.83693865991115,0,47.0333710531088,25.4219402272124,NA,22.4043187474669,22.2747736694978,NA,12,8,8,0,12,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"494",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36
"495",2008,2.71353654490867,1.0605887297559,0.646787932050982,1.60047083874595,0.625545779754388,0.381481954257312,20.1085644830689,19.5368037079792,63.6497203986305,11.0975410640623,11.0832843010596,11.1907626350033,44,28,21,3,44,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"496",2008,0.415026374022774,4.01915376626323,0,0.229882409119458,2.22620249757774,0,82.8532185620402,55.7884652998443,NA,52.22268861305,52.145349041662,NA,6,2,5,0,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"497",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"498",2008,6.75624710446181,0.404533008038169,0,112.966935401174,6.76394061379297,0,43.8105247335477,58.8539361853083,NA,174.191557866987,173.892921416334,NA,2,4,2,0,4,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40
"499",2008,2.14750434312193,0.645477794057374,0,1.26610049399053,0.380553248487451,0,31.2878052911173,94.0208364022834,NA,81.5596977940664,81.7488872021809,NA,2,2,1,0,2,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"500",2008,2.91773130137992,1.9804743397092,0.806013066602184,1.68817534135808,1.14588616947293,0.466352533287313,21.8786414624717,19.9027634228318,62.2338079950219,12.5713189004301,12.5881281838495,12.5050807911398,42,34,25,2,43,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"501",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44
"502",2008,2.51759610966739,2.78718109411586,0,1.53964895004412,1.70451504459357,0,27.2225577461546,45.2865844706313,NA,20.204196756407,20.0752759286402,NA,21,17,14,0,21,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"503",2008,1.00456583710786,1.76477840844154,0,0.972047078604456,1.70765084073392,0,60.1251910942194,76.0660211736814,NA,71.6189669749766,71.6918483031381,NA,3,2,2,0,4,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"504",2008,1.02319609520656,1.35229436027457,1.04620286640549,0.72142690668714,0.95346487524114,0.737648336632642,44.0088867604033,33.5689917473449,88.6939911885025,76.6637717261135,76.6205121820491,77.4089018024341,3,2,2,1,3,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"505",2008,1.93195626053686,1.43410115102868,1.05794347207034,1.42274272987977,1.05610930651778,0.779097029398361,35.1710593463084,64.2295296342095,97.3564996740487,64.7789937006666,64.6933477956164,64.5855428553779,4,3,2,1,4,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"506",2008,1.67167944444444,10.03008,0,0.612745098039216,3.67647181005068,0,0,0,NA,114.335056829353,114.335056829353,NA,1,1,1,0,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
"507",2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"508",2009,8.75238097457311,2.49070181391963,0,71.3013644783254,20.2905287552078,0,33.7503323031672,43.6211257286762,NA,65.0421686296697,64.6187272593797,NA,5,6,5,0,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"509",2009,5.48135856103479,2.35758335378486,4.6341915758138,16.2062736593721,6.97046919678336,13.7015260051546,14.2481113178353,19.145582326523,30.9130204238115,21.8378592617099,21.7614958310126,21.5628040288982,34,39,29,9,42,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"510",2009,5.51420959069767,0,8.425263,13.0897009966777,0,19.9999966766622,80.1869000132551,NA,107.461355800077,142.053662627903,NA,141.848989656101,1,2,0,1,2,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4
"511",2009,5.31078634700695,3.22396912041377,5.44446509758286,12.5077732392998,7.59297626638028,12.822608630872,40.1113432050818,47.2574769309918,60.3468793159244,45.373436281437,45.1114028265424,44.7541251337658,12,16,11,5,18,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"512",2009,5.80814265795844,2.0842084983902,1.35920173118635,32.8419144204706,11.7850750523074,7.68555277729146,20.795655802599,17.9651833775271,100.020243811193,47.9510159653082,47.8588758666671,47.2561514369501,9,11,9,2,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"513",2009,4.38298631420864,2.93572952321808,4.64649217088023,11.4335417692832,7.65820007655948,12.1209281772532,14.0502111771529,15.8324970000047,49.6490397332831,31.614673200921,31.6090818119767,31.1534965793769,35,31,31,10,40,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"514",2009,4.19310126817287,2.77434762355925,2.07474400496547,18.2085209509889,12.0475904582475,9.00956529934087,33.4084403768239,33.5694654528917,95.8904349277972,54.6953593024996,54.6315889963541,53.9897171763961,6,7,6,2,7,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"515",2009,2.792691354902,4.54405682868488,1.45170902729532,9.21791558751959,14.9986972954192,4.79169717332331,35.4149962982003,20.9230019074984,103.567561398021,58.5152438258545,58.2827423106372,58.6154968335038,7,7,6,3,7,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"516",2009,1.51947928690961,1.68248786406871,0,3.87551682167123,4.29127930576645,0,66.3935022871768,32.2265940719658,NA,79.1211487653232,79.8818993491425,NA,4,2,3,0,4,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"517",2009,5.20229035548395,5.01493614769223,0,20.499843027244,19.7615659247029,0,23.3095088421954,25.0143334174959,NA,31.5440860531139,31.38914801845,NA,12,11,12,0,13,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"518",2009,5.9789720948147,1.76432742403463,0,65.2852460570586,19.2649418958172,0,36.6868016702629,39.5933966875016,NA,58.9949636434116,58.5037534116982,NA,4,4,4,0,5,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"519",2009,3.01454108908592,1.82247906118641,0.606181108078836,24.5287633937135,14.829175108505,4.93238358157972,39.6550429204125,28.5554018395843,80.5122459470399,59.0033238550948,59.0271508890697,58.8519912587466,12,12,11,2,14,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"520",2009,1.98777130403748,4.74789185842791,0,7.9534947528461,18.9973227334482,0,65.2320011679074,16.8048573414023,NA,74.6446448031229,73.8831736928695,NA,9,7,9,0,9,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"521",2009,2.30322686454495,2.61428023066193,0.648335283301535,16.6775240675689,18.9298423604693,4.69455591090967,28.0373331728953,25.9856330066655,113.443178437429,35.3934406719009,35.2429261913328,34.7618053212983,12,10,11,1,15,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
