"","YEAR","DIA_GROW","BA_GROW","NETVOL_GROW","BIO_GROW","BA_GROW_AC","NETVOL_GROW_AC","BIO_GROW_AC","DIA_GROW_SE","BA_GROW_SE","NETVOL_GROW_SE","BIO_GROW_SE","BA_GROW_AC_SE","NETVOL_GROW_AC_SE","BIO_GROW_AC_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","polyID"
"126",2007,-0.00432173418805955,0.000125228872021254,0.00142646061625731,-2.33398570190761e-05,0.201147187704158,2.29123313737266,-0.0374893307352278,-81.0965653259668,165.836939024076,491.200421866072,-735.827935613912,183.163839717095,508.475287910677,-717.315107144407,3,3,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"127",2007,0.045844538012239,0.00221286224459916,0.0359696839814828,0.00106744897807871,6.17011677230288,100.294155666605,2.97636459716184,1.62460894275954e-06,0,0,NA,0,NA,0,1,1,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"128",2007,0.00526525380909494,0.00070812061981062,0.0216835156535093,0.000652440106664774,1.6238466328343,49.724161247243,1.49616130457688,30.3432743852101,21.1377368051981,17.3678788238491,20.7781450837049,19.1356057862051,15.4299129367265,20.0332371162345,4,4,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"129",2007,-0.000154143684642263,0.000422703787056364,0.0171641235639773,0.000464402974965584,0.673596499023477,27.3517623819155,0.740045932049321,0,0,0,1.58171955812616e-06,NA,0,0,1,1,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"130",2007,0.00635385937585803,0.000576677608871515,0.0125657993530391,0.000375453785485886,1.24071722475648,27.0352159686904,0.807785791551602,216.31508455141,155.162834890001,153.292073580672,140.595968359115,163.048772134468,161.193977144131,148.535643168322,29,29,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"131",2007,0.00568183566345235,0.000539203931727363,0.010534949866323,0.000348881318920868,1.21075353534499,23.6556654074664,0.783394306762671,NA,NA,NA,5.69185300109826e-06,NA,0,0,1,1,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28
"132",2007,0.0127574734948208,0.00185934490101449,0.0579807133864821,0.00167371227186202,2.92855096776877,91.3222039693983,2.63617131542062,5.85027817876226,3.733048482595,3.33357059937034,3.58646272027996,11.1678974050062,10.768419521781,11.0213116426902,2,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"133",2007,0.0147175222539474,0.00132772444283997,0.0218158335583679,0.000904024922469354,2.12902509279796,34.9820004569029,1.44961686502895,29.4394147029958,31.4564360550652,45.7835114427523,32.5911423850053,30.2020502517739,57.2941201008339,30.3364930388469,6,6,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"134",2007,0.00288631435286884,0.000944705925098156,0.0204342932730207,0.000712273484922278,1.7438535234197,37.7201130807411,1.31480135068602,165.282823016895,23.4210910024,20.0182940518509,14.1961307499067,20.1056867071097,25.9382111856913,18.145580394493,8,8,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"135",2007,0.0102287835610981,0.000943734827346191,0.0221782844686025,0.000474914623303833,2.10389424424322,49.4426651307265,1.05874035112762,29.434261318011,23.2676347873562,28.0437444960463,31.5653572759065,24.7166932746065,28.5537589184754,30.8432797684416,31,31,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"136",2007,0.00820000589148816,0.000876067800654873,0.024357855362129,0.000549942519156862,1.83193158057269,50.9343277307424,1.1499761406481,57.7097867597406,24.4802459377764,35.4868030540993,40.2018834807056,26.2295620985494,39.0671483584288,42.950352079745,15,16,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"137",2007,0.0181623397717707,0.00140176994378415,0.050849790810512,0.00109072428091068,4.01319121881695,145.580189434314,3.12268437892485,43.007245554273,11.9103192366164,23.5407484436243,20.3167581943244,15.1840568768624,23.3405268816129,21.25014702846,6,6,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"138",2007,0.0104921894051733,0.000903930231770986,0.0179136542646816,0.000411994837043669,2.04804718819276,40.5872134347791,0.933462382272656,15.194956070197,13.9614485555791,23.9627746378238,21.5401001041611,12.8707263939635,22.7050133914039,20.2493865225824,24,24,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"139",2007,0.0223546645256948,0.00121531880963584,0.02950527000679,0.000700641217126173,2.64918205989859,64.3163187755431,1.52727508874181,22.4347917633327,17.9742317371626,15.3742579860866,16.25520977201,23.0365391379493,26.8819242221761,27.6227013577053,6,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"140",2007,0.00698529643160623,0.000694070313758159,0.0172609707391063,0.000369034614381335,2.41315772539291,60.0132926897792,1.28306702214325,2.21823290128876e-06,0,2.53905296546882e-06,0,3.2126516888905e-06,0,2.46674571907161e-06,1,1,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39
"141",2007,0.0130148630802142,0.00177062989891983,0.0536326609361384,0.00122841403954982,2.96769118911429,89.8918375918259,2.0589020460912,32.9314121073847,28.955059350804,17.5395277980373,11.2032842903164,35.5950599616148,22.2245369010226,17.7066190697366,3,3,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"142",2007,0.0093974587813743,0.000876137548505145,0.0274924592882549,0.000605836398956452,1.99462242587346,62.5895739000441,1.37925245851036,16.1850528055048,9.75776737936945,12.6888600961032,12.5813868603999,10.4036247316032,12.7322333543111,12.6511636478043,69,69,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"143",2007,0.00966620013928544,0.000881506487900127,0.0260610157132507,0.000570207301853372,1.8929992063398,55.9649676307115,1.22449690918201,18.6790973770928,10.9658133110308,12.9006448899997,14.0553086687713,12.0539787070331,12.9258703227217,14.301719383608,51,51,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"144",2007,0.00366591226827763,0.000306316726462207,0.00541773377064023,9.93245617183506e-05,0.739132102144611,13.0728119126959,0.239666873387452,65.2392973506239,58.9247784997447,172.244703142607,215.463465932134,65.5925264933631,179.127122308315,222.574804205224,5,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"145",2007,0.0121646772278462,0.000921575451764578,0.0200195097551105,0.000517885721274508,2.44786159290453,53.1752326350282,1.37559281141244,24.6821624635795,14.7006827011621,16.4326682806446,15.2201883301482,18.1194791293942,14.9220390379534,13.4685027256123,6,6,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"146",2007,-0.00236040111429161,8.15032089808245e-05,0.0126051790585351,0.000368598637768322,0.172329532307261,26.6522587143496,0.7793611030782,-552.993838037077,997.51769866493,173.101196429164,140.491538449035,997.112345048557,172.401385931044,140.09506727099,6,6,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"147",2008,0.0010731611777865,0.000373668193131126,0.0102181173091731,0.00024574221643174,1.35330952353593,37.00683044826,0.89000157879426,3.97806851127986e-06,3.29807446289654e-06,NA,0,NA,2.5652528047276e-06,2.35698223000289e-06,1,1,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1
"148",2008,0.0220844011420717,0.000915597085051249,0.0148189832701153,0.000254817751742895,1.98194213641585,32.0778296932204,0.551589828682916,68.8536050219773,56.2675376351262,47.1360426704542,42.7972266560499,67.436845881382,60.2012567871672,56.8603419782556,5,6,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2
"149",2008,0.0100922823759474,0.000511261018750776,0.00822355982707953,0.00016321664056047,1.28968898371607,20.7444614921532,0.411724531246917,35.0306822645945,28.9512002663998,36.976312084299,37.6689222515515,28.1417508385865,36.8665589514993,36.6281502183559,44,46,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3
"150",2008,0.00234490181357445,0.000156636340623114,0.00525905632913542,7.19403812617543e-05,0.392233733180032,13.1692255371578,0.180146217642988,230.231826131352,138.112229945219,62.9858606163675,85.483109614953,132.727941926432,69.2275566764354,89.1820647687224,13,13,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5
"151",2008,0.0102776473724788,0.000595748511502185,0.00882133928821576,0.000218696415931021,1.15087576578659,17.0411934106048,0.422480963527298,40.7213582547918,29.9831817902554,43.2108562687608,32.0669831890238,26.975400891693,42.6001065476498,31.5004623429374,12,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6
"152",2008,0.00512269830890048,0.000442618344780391,0.00868783034935402,0.000249744049414724,1.08211763169582,21.240092086293,0.610576679592604,32.1252519622644,20.7153097087715,27.7696902248135,23.3858479788999,19.1957159399762,26.8147725688448,21.796047094208,34,34,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8
"153",2008,0.0106607497409573,0.000793285412946832,0.0162735131854153,0.000438430181088939,1.50095119864087,30.7906192690628,0.829540408894274,44.2675130497705,24.691940805713,35.3179541130179,28.6492320672301,34.037359775194,43.4008178267602,36.4676236258344,6,6,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9
"154",2008,0.00529123863944857,0.000572708503731399,0.019054511974447,0.000316308501599994,1.16339730402652,38.7072441149041,0.642547571067132,90.6906756380873,101.041183539335,52.5292560942618,106.771303588877,107.460033045695,57.8054615721963,114.359585472269,5,5,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10
"155",2008,-0.00327599920943462,2.84774251732684e-05,0.0124529024558953,0.000215418809768884,0.0851917741849085,37.2535384612359,0.644437145751481,-65.0069846683157,1442.52149798873,18.8033455100324,23.8726180810693,1461.72588311517,34.1050593238309,39.8380628296995,3,3,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11
"156",2008,0.00475224307640978,0.000276705508719773,0.0054549611779666,0.000120261265164612,0.862158709972277,16.9965618462169,0.374709913487699,85.9408749449314,61.5665430781107,65.3323971989422,75.7056196860637,58.1881844400468,63.7283465898773,74.9410719416762,25,25,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13
"157",2008,0.0121833487418705,0.000781345611550126,0.00661399488793114,0.000284697218442685,1.96171285384384,16.605659000466,0.714785089487601,23.0681719363782,13.1189159438066,65.0621574382644,17.0532118423265,8.83984417968413,59.002693179641,13.2744282465455,7,7,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14
"158",2008,0.00768215617945549,0.000770848878108655,0.0182132854634514,0.000486611191731336,2.09149419407251,49.4169244888287,1.3202905409604,35.6794074253982,23.5262926092754,25.0810380897867,21.7457383638933,24.1590930148358,23.9188060169472,20.1150929053576,9,9,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15
"159",2008,0.009398838022757,0.00054923871181516,0.00802778329604059,0.000255634452169677,1.41307649477031,20.653809785648,0.657694055141588,20.6243122184767,27.3091942985038,63.8904575593998,41.9972960562605,27.8742178541704,62.5880970178165,39.2862999536302,6,6,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16
"160",2008,0.00467067850752805,0.000364781782890194,0.00559875789678309,0.00016804573791532,1.02924884583693,15.7971570228303,0.474148901918228,52.3032350463363,45.0971220568299,86.8567655994848,63.2734079917432,48.0641678482277,89.4382688824939,64.6901940696169,18,18,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17
"161",2008,0.0055886073286672,0.000584263246697179,0.0119914133001469,0.000346347474962119,1.33885251331339,27.4785962078536,0.793663113252644,27.6489139713357,23.8374416372955,21.9993066275747,19.1953333872311,24.4915005863737,21.2559686221946,17.9291981988785,17,17,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18
"162",2008,-0.00193216413665617,0.000150816326178423,0.00662086903844633,0.000213800086147803,0.347516920010166,15.2560672596513,0.492646580901946,-192.306501766105,195.47635657294,79.7825869906622,69.1821848049226,193.290924893174,76.9784714652831,65.4727014933746,15,15,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19
"163",2008,0.00744042352626918,0.000661273095007094,0.0166947465665067,0.000476957203772043,1.88946900624337,47.7022374608541,1.36281947751422,8.91368736154412,8.01551296471423,8.99801687309993,8.73810157623961,8.75360146123235,9.12071381469749,5.48475607853477,12,12,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20
"164",2008,0.000409042264919355,0.00032661649961573,0.00488769225275984,0.000193691752704327,0.855308107903113,12.7993619968346,0.507219098596931,158.444100555175,18.777391230403,34.5121851593575,20.5698771339439,18.4421156864028,33.7049970078021,19.4681819580247,26,26,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21
"165",2008,0.00449059773267088,0.00101293328232098,0.0293559883154343,0.000936719839252195,1.83689341281075,53.2353142149824,1.69868493058979,120.493340939386,27.9590749761229,19.3315025920069,19.2464704050633,25.0781577272132,16.0843580358985,16.1211653107073,8,8,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22
"166",2008,0.0042950499391119,0.000191762079812904,0.00348369919982989,9.29589618104438e-05,0.541711855155886,9.84115920199743,0.262601301074917,0,0,0,0,0,0,0,1,1,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23
"167",2008,0.00251020664533696,0.000399751691879335,0.00868944961336043,0.00023916125456199,0.919014135014183,19.9767185040014,0.549822747358223,59.6171403830794,20.7880040114153,23.5190874023936,23.311955930522,20.0432405103971,23.918818782831,20.8300883635692,13,13,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24
"168",2008,-0.0106410721251485,-0.000156837726705006,-0.00375394400313785,-2.56267153433795e-05,-0.590737967066232,-14.1394375924944,-0.0965244398945361,-2.28076881562397e-06,NA,0,NA,0,NA,NA,1,1,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25
"169",2008,0.00768060666986172,0.000750587528565633,0.0153346057667816,0.000460027438941439,1.81501499952826,37.0810044389478,1.11240417685713,36.8598779130649,19.8084831469325,25.7290600867559,20.7548988307807,20.3353670984219,28.104238486792,23.3175331990459,31,31,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26
"170",2008,0.0139224977482821,0.00126808615540948,0.0169050331636124,0.000602994268164442,2.11260157291912,28.1633858230754,1.00457420337821,2.11242343155951e-06,2.89907455655179e-06,0,2.15550963302215e-06,3.85384167093676e-06,2.3126855632909e-06,0,1,1,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29
"171",2008,0.0237724107426469,0.00235463897952703,0.0552408735805943,0.00164429460462969,5.2256187918891,122.595331841957,3.6491610221626,30.4261698692832,109.663190616346,192.053196702094,166.228123909676,81.4545231983138,12.6558662158327,27.1676854739565,3,3,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30
"172",2008,0.0124016390266735,0.00144006986888521,0.0264994626120625,0.000881787958520218,2.23473700214299,41.1225392014653,1.36838095256776,105.072576306932,54.7307867057907,67.6588727168773,67.0854877030579,19.7474742575419,30.2485324218733,30.8404393959049,6,6,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31
"173",2008,0.00178064782260787,0.000492165732447093,0.0185255318622116,0.000436866176641522,0.841933896191737,31.6910995453196,0.747334521616097,196.525471572396,56.4741666003886,40.4555446632265,44.318745524173,54.3898752941626,38.2196270409827,42.3235755400807,38,38,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33
"174",2008,0.0122659461851148,0.000981945029751248,0.0276898011737915,0.000671364570059277,2.03261211909747,57.3174910366478,1.3897150248633,20.5335529803563,12.6803173096752,13.0580031411417,13.977771777894,13.0637567055457,14.0781040773883,14.8166133342558,20,20,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34
"175",2008,0.00544730680706833,0.000921446906691173,0.0285556440152984,0.000567870702991329,1.90391091193162,59.0022082044743,1.17334511640379,87.4140247381064,34.4822504361531,30.7100080819851,27.6889055258762,34.8482837618374,31.4604231648316,28.5944155303941,12,12,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35
"176",2008,0.0103386245780894,0.00099540477225657,0.025044324721527,0.0005931530100012,2.09032432974297,52.5924355061235,1.2456060113666,15.1770976717543,9.1151112709366,11.5706977995344,10.4549023046723,9.44570549883352,11.5284184026499,10.596833648195,43,43,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37
"177",2008,-0.00312979915817802,0.000841577672786018,0.0340964552391629,0.000718546044894317,1.84171301966067,74.6168625533515,1.57246995601323,-335.737886271506,81.1457667760204,69.504604777402,67.775744733463,87.1989461129397,73.8918622586527,74.3737863367536,6,6,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38
"178",2008,0.0111789398715991,0.000998186247729471,0.0179543340299193,0.000398827060993687,2.07658124977093,37.3513795481173,0.829701670048649,3.35120767078205,4.6150611293821,3.43276624632129,9.89720966995366,2.84620577026799,10.8940331459715,17.3584765696036,2,2,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41
"179",2008,0.00707146687041827,0.000743674314759852,0.0181285815805458,0.000421591468997904,1.61287304136162,39.3170772864853,0.914343149036067,45.8516643049254,31.8055394458453,46.6856682857282,36.1542092648822,34.9203485584292,49.9690816440886,39.3835250412905,42,42,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42
"180",2008,0.00231818470637557,0.000551931048369385,0.0169318542811425,0.000368731562667357,1.11365345788776,34.1640828584559,0.744004492970718,207.303895628482,34.8952263204484,27.2184695037563,31.3010964218803,33.1656118405348,24.9331897788553,28.4046408465544,21,21,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45
"181",2008,0.000138007453837206,0.000536640526333557,0.027973430027851,0.000668169621732049,0.689399216327652,35.936273525511,0.858369040339125,8049.19133774722,116.178403947158,97.5715538717839,90.1223503097198,118.263805371176,95.0836677742971,88.5723793691549,3,4,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46
"182",2008,0.00393164375215813,0.00064877182460743,0.0184947280845337,0.000521623434725105,1.1810630249985,33.6689089592653,0.94959449279309,50.1951497674378,3.52216535409851,30.9933800209967,27.3398047571324,19.989326589,33.527704534931,31.8342461818982,3,3,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48
"183",2008,0.00485328219526707,0.000640775709993175,0.0121656423453002,0.000233637063306607,1.19670354267419,22.7203794814304,0.43633723469635,64.7098513322356,35.7115807388942,76.0208833442297,99.2033861879888,25.1470279348896,90.601635230438,113.635410724241,4,4,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49
"184",2008,-0.0139490589522534,-3.94829030005068e-05,0.0118609678087291,0.000242668156792763,-0.129648570391799,38.9474279498939,0.796840587111617,0,-1.97223039963679e-06,2.37684883247359e-06,NA,-1.85386085735528e-06,2.23419485633364e-06,0,1,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50
